cu_index,cu_species,cu_name,cu_area,cu_type,du_number,du_name,du_acronym,smu_area,smu_name,smu_id,smu_species,COSEWIC_threat_category,iucn_l2,rpa_threat_ranking,ranking_id
SEL-10-03,Sockeye,NORTH BARRIERE-EARLY SUMMER TIMING,FRASER INTERIOR,Current,14,North Barriere-ES population (original),,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),Climate change & severe weather (Shifting habitats),11.1 Changes in Physical & Chemical Regimes,Medium-High,4
SEL-10-03,Sockeye,NORTH BARRIERE-EARLY SUMMER TIMING,FRASER INTERIOR,Current,14,North Barriere-ES population (original),,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),Biological resource use  (Fishing),"5.4 Fishing, Harvesting & Controlling Aquatic Species",Medium-High,4
SEL-10-03,Sockeye,NORTH BARRIERE-EARLY SUMMER TIMING,FRASER INTERIOR,Current,14,North Barriere-ES population (original),,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),Climate change & severe weather (Shifting habitats),11.2 Changes in Temperature Regimes,Medium-High,4
SEL-10-03,Sockeye,NORTH BARRIERE-EARLY SUMMER TIMING,FRASER INTERIOR,Current,14,North Barriere-ES population (original),,FRASER INTERIOR,FRASER SOCKEYE SALMON - EARLY SUMMER,SEL-FIA-02,Sockeye (Lake Type),Climate change & severe weather (Shifting habitats),11.3 Changes in Precipitation & Hydrological Regimes,Medium-High,4
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Climate change & severe weather (Shifting habitats),11.1 Changes in Physical & Chemical Regimes,Medium-High,4
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Biological resource use  (Fishing),"5.4 Fishing, Harvesting & Controlling Aquatic Species",Medium-High,4
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Climate change & severe weather (Shifting habitats),11.2 Changes in Temperature Regimes,Medium-High,4
SER-02,Sockeye,WIDGEON,FRASER INTERIOR,Current,24,Widgeon (River-Type) population,,FRASER INTERIOR,FRASER SOCKEYE SALMON - SUMMER,SEL/SER-FIA-01,Sockeye (River & Lake Type),Climate change & severe weather (Shifting habitats),11.3 Changes in Precipitation & Hydrological Regimes,Medium-High,4
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Marine and Freshwater Aquaculture,2.4 Marine & Freshwater Aquaculture,Medium-High,4
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Marine and Freshwater Aquaculture,2.4 Marine & Freshwater Aquaculture,Medium-High,4
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Fishing and Harvesting Aquatic Resources,"5.4 Fishing, Harvesting & Controlling Aquatic Species",Medium-High,4
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Dams and Water Management,7.2 Dams & Water Management / Use,Medium-High,4
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Other Ecosystem Modifications,7.3 Earth & Sediment Management,Medium-High,4
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Other Ecosystem Modifications,7.3 Earth & Sediment Management,Medium-High,4
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Introduced Genetic Material,8.3 Introduced Genetic Material,Medium-High,4
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Introduced Genetic Material,8.3 Introduced Genetic Material,Medium-High,4
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Temperature Extremes,11.2 Changes in Temperature Regimes,Medium-High,4
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Temperature Extremes,11.2 Changes in Temperature Regimes,Medium-High,4
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Marine and Freshwater Aquaculture,2.4 Marine & Freshwater Aquaculture,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Marine and Freshwater Aquaculture,2.4 Marine & Freshwater Aquaculture,Medium-Low,2
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Mining and Quarrying,3.2 Mining & Quarrying,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Mining and Quarrying,3.2 Mining & Quarrying,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Mining and Quarrying,3.2 Mining & Quarrying,Medium-Low,2
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Roads and Railroads,"4.1 Roads, Trails & Railroads",Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Roads and Railroads,"4.1 Roads, Trails & Railroads",Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Utility and Service Lines,4.2 Utility & Service Lines,Medium-Low,2
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Shipping Lanes,4.3 Shipping Lanes,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Shipping Lanes,4.3 Shipping Lanes,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Shipping Lanes,4.3 Shipping Lanes,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Fishing and Harvesting Aquatic Resources,"5.4 Fishing, Harvesting & Controlling Aquatic Species",Medium-Low,2
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive NonNative and Alien Species,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Invasive NonNative and Alien Species,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Invasive NonNative and Alien Species,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Invasive NonNative and Alien Species,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Problematic Native Species,8.2 Problematic Native Species,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Problematic Native Species,8.2 Problematic Native Species,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Problematic Native Species,8.2 Problematic Native Species,Medium-Low,2
CK-14,Chinook,SOUTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,13,"South Thompson, Stream, Summer ",STh+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Airborne Pollution,9.3 Air-Borne Pollutants ,Medium-Low,2
CK-17,Chinook,LOWER THOMPSON_SP_1.2,FRASER INTERIOR,Current,15,"Lower Thompson, Stream, Spring",LTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Airborne Pollution,9.3 Air-Borne Pollutants ,Medium-Low,2
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Airborne Pollution,9.3 Air-Borne Pollutants ,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Airborne Pollution,9.3 Air-Borne Pollutants ,Medium-Low,2
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Droughts,11.3 Changes in Precipitation & Hydrological Regimes,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Droughts,11.3 Changes in Precipitation & Hydrological Regimes,Medium-Low,2
CK-2,Chinook,BOUNDARY BAY_FA_0.3,FRASER INTERIOR,Current,1,"Southern Mainland Boundary Bay, Ocean, Fall population",BB+GStr/Ocean/Fall,,NO DESIGNATED SMU,,Chinook,Temperature Extremes,11.2 Changes in Temperature Regimes,Medium-Low,2
CK-7,Chinook,MARIA SLOUGH_SU_0.3,FRASER INTERIOR,Current,6,"Lower Fraser, Ocean, Summer (Maria Slough)",LFR+GStr/Ocean/Summer,FRASER INTERIOR,FRASER SUMMER RUN 41 CHINOOK SALMON,CK-FIA-07,Chinook,Temperature Extremes,11.2 Changes in Temperature Regimes,Medium-Low,2
CK-11,Chinook,MIDDLE FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,10,"Middle Fraser,Stream, Summer",MFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-11,Chinook,MIDDLE FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,10,"Middle Fraser,Stream, Summer",MFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Pollution  (From all sources and threats),9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CK-12,Chinook,UPPER FRASER RIVER_SP_1.3,FRASER INTERIOR,Current,11,"Upper Fraser, Stream, Spring",UFR/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-12,Chinook,UPPER FRASER RIVER_SP_1.3,FRASER INTERIOR,Current,11,"Upper Fraser, Stream, Spring",UFR/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Pollution  (From all sources and threats),9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CK-16,Chinook,SOUTH THOMPSON-BESSETTE CREEK_SU_1.2,FRASER INTERIOR,Current,14,"South Thompson, Stream, Summer (Bessette)",STh+GStr/Stream/Summer/(Bessette),FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Agriculture & aquaculture (Hatchery competition),2.4 Marine & Freshwater Aquaculture,Medium-Low,2
CK-16,Chinook,SOUTH THOMPSON-BESSETTE CREEK_SU_1.2,FRASER INTERIOR,Current,14,"South Thompson, Stream, Summer (Bessette)",STh+GStr/Stream/Summer/(Bessette),FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-16,Chinook,SOUTH THOMPSON-BESSETTE CREEK_SU_1.2,FRASER INTERIOR,Current,14,"South Thompson, Stream, Summer (Bessette)",STh+GStr/Stream/Summer/(Bessette),FRASER INTERIOR,FRASER SPRING RUN 42 CHINOOK SALMON,CK-FIA-06,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Medium-Low,2
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Geological events  (Landslides),10.1 Geological Events,Medium-Low,2
CK-18,Chinook,NORTH THOMPSON_SP_1.3,FRASER INTERIOR,Current,16,"North Thompson, Stream, Spring",NTh+GStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Geological events  (Landslides),10.1 Geological Events,Medium-Low,2
CK-19,Chinook,NORTH THOMPSON_SU_1.3,FRASER INTERIOR,Current,17,"North Thompson, Stream, Summer",NTh+Gstr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-3,Chinook,LOWER FRASER RIVER_FA_0.3,FRASER INTERIOR,Current,2,"Lower Fraser, Ocean, Fall (Harrison)",LFR+GStr/Ocean/Fall,FRASER INTERIOR,FRASER FALL RUN 41 CHINOOK SALMON,CK-FIA-02,Chinook,Energy production & mining,3.1 Oil & Gas Exploration & Extraction,Medium-Low,2
CK-3,Chinook,LOWER FRASER RIVER_FA_0.3,FRASER INTERIOR,Current,2,"Lower Fraser, Ocean, Fall (Harrison)",LFR+GStr/Ocean/Fall,FRASER INTERIOR,FRASER FALL RUN 41 CHINOOK SALMON,CK-FIA-02,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-3,Chinook,LOWER FRASER RIVER_FA_0.3,FRASER INTERIOR,Current,2,"Lower Fraser, Ocean, Fall (Harrison)",LFR+GStr/Ocean/Fall,FRASER INTERIOR,FRASER FALL RUN 41 CHINOOK SALMON,CK-FIA-02,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-3,Chinook,LOWER FRASER RIVER_FA_0.3,FRASER INTERIOR,Current,2,"Lower Fraser, Ocean, Fall (Harrison)",LFR+GStr/Ocean/Fall,FRASER INTERIOR,FRASER FALL RUN 41 CHINOOK SALMON,CK-FIA-02,Chinook,Energy production & mining,3.2 Mining & Quarrying,Medium-Low,2
CK-3,Chinook,LOWER FRASER RIVER_FA_0.3,FRASER INTERIOR,Current,2,"Lower Fraser, Ocean, Fall (Harrison)",LFR+GStr/Ocean/Fall,FRASER INTERIOR,FRASER FALL RUN 41 CHINOOK SALMON,CK-FIA-02,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Medium-Low,2
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Human intrusions & disturbance,6.3 Other Human Disturbances,Medium-Low,2
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Pollution  (From all sources and threats),9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CK-5,Chinook,LOWER FRASER RIVER-UPPER PITT_SU_1.3,FRASER INTERIOR,Current,4,"Lower Fraser, Stream. Summer  (Upper Pitt)",LFR+GStr/Stream/Summer (Upper Pitt),FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Medium-Low,2
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.1 Invasive Non-Native / Alien Species,Medium-Low,2
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Pollution  (From all sources and threats),9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CK-6,Chinook,LOWER FRASER RIVER_SU_1.3,FRASER INTERIOR,Current,5,"Lower Fraser, Stream, Summer (Lillooet) ",LFR+GStr/Stream/Summer,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Invasive & other problematic species & genes,8.3 Introduced Genetic Material,Medium-Low,2
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,"Natural systems modifications (Water management, ecosystems modifications)",7.2 Dams & Water Management / Use,Medium-Low,2
CK-8,Chinook,MIDDLE FRASER-FRASER CANYON_SP_1.3,FRASER INTERIOR,Current,7,"Middle Fraser, Stream, Spring (FRCanyon)",FRCanyGStr/Stream/Spring,FRASER INTERIOR,FRASER SPRING RUN 52 CHINOOK SALMON,CK-FIA-08,Chinook,Pollution  (From all sources and threats),9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CK-9,Chinook,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,FRASER INTERIOR,Current,8,"Middle Fraser, Stream, Fall (Portage)",MFR+GStr/Stream/Fall,FRASER INTERIOR,FRASER SUMMER RUN 52 CHINOOK SALMON,CK-FIA-05,Chinook,Pollution  (From all sources and threats),9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,"Food, Social, & Ceremonial, Recreational, and Commercial Fishing","5.4 Fishing, Harvesting & Controlling Aquatic Species",Medium-Low,2
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Dams & water management/ use,7.2 Dams & Water Management / Use,Medium-Low,2
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Introduced genetic material,8.3 Introduced Genetic Material,Medium-Low,2
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Household sewage & urban waste water,9.1 Water-Borne & Other Effluent Pollution ,Medium-Low,2
CO-5,Coho,FRASER CANYON,FRASER INTERIOR,Current,4,Fraser Canyon,FRCany,FRASER INTERIOR,INTERIOR FRASER COHO SALMON,CO-FIA-01,Coho,Industrial & military effluents,9.2 Garbage & Solid Waste,Medium-Low,2
